site_id,well_id,cell_type,experiment,plate,well,site,disease_condition,treatment,treatment_conc,SMILES
VERO-2_2_B29_4,VERO-2_2_B29,VERO,VERO-2,2,B29,4,Active SARS-CoV-2,,,
VERO-2_2_B30_1,VERO-2_2_B30,VERO,VERO-2,2,B30,1,Active SARS-CoV-2,Camostat,0.03,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-2_2_B30_2,VERO-2_2_B30,VERO,VERO-2,2,B30,2,Active SARS-CoV-2,Camostat,0.03,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-2_2_B30_3,VERO-2_2_B30,VERO,VERO-2,2,B30,3,Active SARS-CoV-2,Camostat,0.03,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-2_2_B30_4,VERO-2_2_B30,VERO,VERO-2,2,B30,4,Active SARS-CoV-2,Camostat,0.03,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-2_2_B31_1,VERO-2_2_B31,VERO,VERO-2,2,B31,1,Active SARS-CoV-2,Ribavirin,10.0,"NC(=O)C1=NN(C=N1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O |c:6,t:3|"
VERO-2_2_B31_2,VERO-2_2_B31,VERO,VERO-2,2,B31,2,Active SARS-CoV-2,Ribavirin,10.0,"NC(=O)C1=NN(C=N1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O |c:6,t:3|"
VERO-2_2_B31_3,VERO-2_2_B31,VERO,VERO-2,2,B31,3,Active SARS-CoV-2,Ribavirin,10.0,"NC(=O)C1=NN(C=N1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O |c:6,t:3|"
VERO-2_2_B31_4,VERO-2_2_B31,VERO,VERO-2,2,B31,4,Active SARS-CoV-2,Ribavirin,10.0,"NC(=O)C1=NN(C=N1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O |c:6,t:3|"
VERO-2_2_B32_1,VERO-2_2_B32,VERO,VERO-2,2,B32,1,,,,
VERO-2_2_B32_2,VERO-2_2_B32,VERO,VERO-2,2,B32,2,,,,
VERO-2_2_B32_3,VERO-2_2_B32,VERO,VERO-2,2,B32,3,,,,
VERO-2_2_B32_4,VERO-2_2_B32,VERO,VERO-2,2,B32,4,,,,
VERO-2_2_B33_1,VERO-2_2_B33,VERO,VERO-2,2,B33,1,Active SARS-CoV-2,Cobicistat,1.0,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_2_B33_2,VERO-2_2_B33,VERO,VERO-2,2,B33,2,Active SARS-CoV-2,Cobicistat,1.0,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_2_B33_3,VERO-2_2_B33,VERO,VERO-2,2,B33,3,Active SARS-CoV-2,Cobicistat,1.0,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_2_B33_4,VERO-2_2_B33,VERO,VERO-2,2,B33,4,Active SARS-CoV-2,Cobicistat,1.0,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_2_B34_1,VERO-2_2_B34,VERO,VERO-2,2,B34,1,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_2_B34_2,VERO-2_2_B34,VERO,VERO-2,2,B34,2,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_2_B34_3,VERO-2_2_B34,VERO,VERO-2,2,B34,3,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_2_B34_4,VERO-2_2_B34,VERO,VERO-2,2,B34,4,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_2_B35_1,VERO-2_2_B35,VERO,VERO-2,2,B35,1,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_2_B35_2,VERO-2_2_B35,VERO,VERO-2,2,B35,2,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_2_B35_3,VERO-2_2_B35,VERO,VERO-2,2,B35,3,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_2_B35_4,VERO-2_2_B35,VERO,VERO-2,2,B35,4,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_2_B36_1,VERO-2_2_B36,VERO,VERO-2,2,B36,1,Active SARS-CoV-2,quinine-ethyl-carbonate,0.3,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-2_2_B36_2,VERO-2_2_B36,VERO,VERO-2,2,B36,2,Active SARS-CoV-2,quinine-ethyl-carbonate,0.3,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-2_2_B36_3,VERO-2_2_B36,VERO,VERO-2,2,B36,3,Active SARS-CoV-2,quinine-ethyl-carbonate,0.3,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-2_2_B36_4,VERO-2_2_B36,VERO,VERO-2,2,B36,4,Active SARS-CoV-2,quinine-ethyl-carbonate,0.3,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-2_2_B37_1,VERO-2_2_B37,VERO,VERO-2,2,B37,1,Active SARS-CoV-2,,,
VERO-2_2_B37_2,VERO-2_2_B37,VERO,VERO-2,2,B37,2,Active SARS-CoV-2,,,
VERO-2_2_B37_3,VERO-2_2_B37,VERO,VERO-2,2,B37,3,Active SARS-CoV-2,,,
VERO-2_2_B37_4,VERO-2_2_B37,VERO,VERO-2,2,B37,4,Active SARS-CoV-2,,,
VERO-2_2_B38_1,VERO-2_2_B38,VERO,VERO-2,2,B38,1,Active SARS-CoV-2,Indinavir,0.003,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_2_B38_2,VERO-2_2_B38,VERO,VERO-2,2,B38,2,Active SARS-CoV-2,Indinavir,0.003,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_2_B38_3,VERO-2_2_B38,VERO,VERO-2,2,B38,3,Active SARS-CoV-2,Indinavir,0.003,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_2_B38_4,VERO-2_2_B38,VERO,VERO-2,2,B38,4,Active SARS-CoV-2,Indinavir,0.003,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_2_B39_1,VERO-2_2_B39,VERO,VERO-2,2,B39,1,Active SARS-CoV-2,solithromycin,0.3,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-2_2_B39_2,VERO-2_2_B39,VERO,VERO-2,2,B39,2,Active SARS-CoV-2,solithromycin,0.3,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-2_2_B39_3,VERO-2_2_B39,VERO,VERO-2,2,B39,3,Active SARS-CoV-2,solithromycin,0.3,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-2_2_B39_4,VERO-2_2_B39,VERO,VERO-2,2,B39,4,Active SARS-CoV-2,solithromycin,0.3,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-2_2_B40_1,VERO-2_2_B40,VERO,VERO-2,2,B40,1,,,,
VERO-2_2_B40_2,VERO-2_2_B40,VERO,VERO-2,2,B40,2,,,,
VERO-2_2_B40_3,VERO-2_2_B40,VERO,VERO-2,2,B40,3,,,,
VERO-2_2_B40_4,VERO-2_2_B40,VERO,VERO-2,2,B40,4,,,,
VERO-2_2_B41_1,VERO-2_2_B41,VERO,VERO-2,2,B41,1,Active SARS-CoV-2,Chloroquine,10.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_2_B41_2,VERO-2_2_B41,VERO,VERO-2,2,B41,2,Active SARS-CoV-2,Chloroquine,10.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_2_B41_3,VERO-2_2_B41,VERO,VERO-2,2,B41,3,Active SARS-CoV-2,Chloroquine,10.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_2_B41_4,VERO-2_2_B41,VERO,VERO-2,2,B41,4,Active SARS-CoV-2,Chloroquine,10.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_2_B42_1,VERO-2_2_B42,VERO,VERO-2,2,B42,1,Active SARS-CoV-2,Polydatin,0.03,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-2_2_B42_2,VERO-2_2_B42,VERO,VERO-2,2,B42,2,Active SARS-CoV-2,Polydatin,0.03,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-2_2_B42_3,VERO-2_2_B42,VERO,VERO-2,2,B42,3,Active SARS-CoV-2,Polydatin,0.03,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-2_2_B42_4,VERO-2_2_B42,VERO,VERO-2,2,B42,4,Active SARS-CoV-2,Polydatin,0.03,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-2_2_B43_1,VERO-2_2_B43,VERO,VERO-2,2,B43,1,Active SARS-CoV-2,Quinine,3.0,"COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C |c:6,8,11,t:2,4|"
VERO-2_2_B43_2,VERO-2_2_B43,VERO,VERO-2,2,B43,2,Active SARS-CoV-2,Quinine,3.0,"COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C |c:6,8,11,t:2,4|"
VERO-2_2_B43_3,VERO-2_2_B43,VERO,VERO-2,2,B43,3,Active SARS-CoV-2,Quinine,3.0,"COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C |c:6,8,11,t:2,4|"
VERO-2_2_B43_4,VERO-2_2_B43,VERO,VERO-2,2,B43,4,Active SARS-CoV-2,Quinine,3.0,"COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C |c:6,8,11,t:2,4|"
VERO-2_2_B44_1,VERO-2_2_B44,VERO,VERO-2,2,B44,1,Active SARS-CoV-2,Penciclovir,3.0,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-2_2_B44_2,VERO-2_2_B44,VERO,VERO-2,2,B44,2,Active SARS-CoV-2,Penciclovir,3.0,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-2_2_B44_3,VERO-2_2_B44,VERO,VERO-2,2,B44,3,Active SARS-CoV-2,Penciclovir,3.0,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-2_2_B44_4,VERO-2_2_B44,VERO,VERO-2,2,B44,4,Active SARS-CoV-2,Penciclovir,3.0,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-2_2_B45_1,VERO-2_2_B45,VERO,VERO-2,2,B45,1,Active SARS-CoV-2,Imiquimod,0.1,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_2_B45_2,VERO-2_2_B45,VERO,VERO-2,2,B45,2,Active SARS-CoV-2,Imiquimod,0.1,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_2_B45_3,VERO-2_2_B45,VERO,VERO-2,2,B45,3,Active SARS-CoV-2,Imiquimod,0.1,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_2_B45_4,VERO-2_2_B45,VERO,VERO-2,2,B45,4,Active SARS-CoV-2,Imiquimod,0.1,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_2_B46_1,VERO-2_2_B46,VERO,VERO-2,2,B46,1,Active SARS-CoV-2,Aloxistatin,0.1,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
VERO-2_2_B46_2,VERO-2_2_B46,VERO,VERO-2,2,B46,2,Active SARS-CoV-2,Aloxistatin,0.1,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
VERO-2_2_B46_3,VERO-2_2_B46,VERO,VERO-2,2,B46,3,Active SARS-CoV-2,Aloxistatin,0.1,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
VERO-2_2_B46_4,VERO-2_2_B46,VERO,VERO-2,2,B46,4,Active SARS-CoV-2,Aloxistatin,0.1,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
VERO-2_2_B47_1,VERO-2_2_B47,VERO,VERO-2,2,B47,1,Active SARS-CoV-2,Tenofovir Disoproxil Fumarate,0.01,"CC(C)OC(=O)OCOP(=O)(CO[C@H](C)CN1C=NC2=C1N=CN=C2N)OCOC(=O)OC(C)C |r,c:17,19,22,24|"
VERO-2_2_B47_2,VERO-2_2_B47,VERO,VERO-2,2,B47,2,Active SARS-CoV-2,Tenofovir Disoproxil Fumarate,0.01,"CC(C)OC(=O)OCOP(=O)(CO[C@H](C)CN1C=NC2=C1N=CN=C2N)OCOC(=O)OC(C)C |r,c:17,19,22,24|"
VERO-2_2_B47_3,VERO-2_2_B47,VERO,VERO-2,2,B47,3,Active SARS-CoV-2,Tenofovir Disoproxil Fumarate,0.01,"CC(C)OC(=O)OCOP(=O)(CO[C@H](C)CN1C=NC2=C1N=CN=C2N)OCOC(=O)OC(C)C |r,c:17,19,22,24|"
VERO-2_2_B47_4,VERO-2_2_B47,VERO,VERO-2,2,B47,4,Active SARS-CoV-2,Tenofovir Disoproxil Fumarate,0.01,"CC(C)OC(=O)OCOP(=O)(CO[C@H](C)CN1C=NC2=C1N=CN=C2N)OCOC(=O)OC(C)C |r,c:17,19,22,24|"
VERO-2_2_C02_1,VERO-2_2_C02,VERO,VERO-2,2,C02,1,Active SARS-CoV-2,Indomethacin,0.03,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_2_C02_2,VERO-2_2_C02,VERO,VERO-2,2,C02,2,Active SARS-CoV-2,Indomethacin,0.03,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_2_C02_3,VERO-2_2_C02,VERO,VERO-2,2,C02,3,Active SARS-CoV-2,Indomethacin,0.03,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_2_C02_4,VERO-2_2_C02,VERO,VERO-2,2,C02,4,Active SARS-CoV-2,Indomethacin,0.03,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_2_C03_1,VERO-2_2_C03,VERO,VERO-2,2,C03,1,Active SARS-CoV-2,,,
VERO-2_2_C03_2,VERO-2_2_C03,VERO,VERO-2,2,C03,2,Active SARS-CoV-2,,,
VERO-2_2_C03_3,VERO-2_2_C03,VERO,VERO-2,2,C03,3,Active SARS-CoV-2,,,
VERO-2_2_C03_4,VERO-2_2_C03,VERO,VERO-2,2,C03,4,Active SARS-CoV-2,,,
VERO-2_2_C04_1,VERO-2_2_C04,VERO,VERO-2,2,C04,1,Active SARS-CoV-2,Chloroquine,100.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_2_C04_2,VERO-2_2_C04,VERO,VERO-2,2,C04,2,Active SARS-CoV-2,Chloroquine,100.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_2_C04_3,VERO-2_2_C04,VERO,VERO-2,2,C04,3,Active SARS-CoV-2,Chloroquine,100.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_2_C04_4,VERO-2_2_C04,VERO,VERO-2,2,C04,4,Active SARS-CoV-2,Chloroquine,100.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_2_C05_1,VERO-2_2_C05,VERO,VERO-2,2,C05,1,Active SARS-CoV-2,Imiquimod,1.0,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_2_C05_2,VERO-2_2_C05,VERO,VERO-2,2,C05,2,Active SARS-CoV-2,Imiquimod,1.0,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_2_C05_3,VERO-2_2_C05,VERO,VERO-2,2,C05,3,Active SARS-CoV-2,Imiquimod,1.0,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_2_C05_4,VERO-2_2_C05,VERO,VERO-2,2,C05,4,Active SARS-CoV-2,Imiquimod,1.0,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_2_C06_1,VERO-2_2_C06,VERO,VERO-2,2,C06,1,Active SARS-CoV-2,,,
VERO-2_2_C06_2,VERO-2_2_C06,VERO,VERO-2,2,C06,2,Active SARS-CoV-2,,,
VERO-2_2_C06_3,VERO-2_2_C06,VERO,VERO-2,2,C06,3,Active SARS-CoV-2,,,
VERO-2_2_C06_4,VERO-2_2_C06,VERO,VERO-2,2,C06,4,Active SARS-CoV-2,,,
VERO-2_2_C07_1,VERO-2_2_C07,VERO,VERO-2,2,C07,1,Active SARS-CoV-2,Indomethacin,0.3,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_2_C07_2,VERO-2_2_C07,VERO,VERO-2,2,C07,2,Active SARS-CoV-2,Indomethacin,0.3,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_2_C07_3,VERO-2_2_C07,VERO,VERO-2,2,C07,3,Active SARS-CoV-2,Indomethacin,0.3,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_2_C07_4,VERO-2_2_C07,VERO,VERO-2,2,C07,4,Active SARS-CoV-2,Indomethacin,0.3,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_2_C08_1,VERO-2_2_C08,VERO,VERO-2,2,C08,1,,,,
VERO-2_2_C08_2,VERO-2_2_C08,VERO,VERO-2,2,C08,2,,,,
VERO-2_2_C08_3,VERO-2_2_C08,VERO,VERO-2,2,C08,3,,,,
VERO-2_2_C08_4,VERO-2_2_C08,VERO,VERO-2,2,C08,4,,,,
VERO-2_2_C09_1,VERO-2_2_C09,VERO,VERO-2,2,C09,1,Active SARS-CoV-2,solithromycin,10.0,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-2_2_C09_2,VERO-2_2_C09,VERO,VERO-2,2,C09,2,Active SARS-CoV-2,solithromycin,10.0,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-2_2_C09_3,VERO-2_2_C09,VERO,VERO-2,2,C09,3,Active SARS-CoV-2,solithromycin,10.0,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-2_2_C09_4,VERO-2_2_C09,VERO,VERO-2,2,C09,4,Active SARS-CoV-2,solithromycin,10.0,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-2_2_C10_1,VERO-2_2_C10,VERO,VERO-2,2,C10,1,Active SARS-CoV-2,Aloxistatin,0.01,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
